geometry,latitude,longitude,distance,elevation,name,types,plus_code,vicinity,lifeline_number,lifeline_category
"{'location': {'lat': 39.7449606, 'lng': -105.056003}, 'viewport': {'northeast': {'lat': 39.7463121302915, 'lng': -105.0544632197085}, 'southwest': {'lat': 39.7436141697085, 'lng': -105.0571611802915}}}",39.74496060000001,-105.056003,5.664,1623,King Soopers Pharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'PWVV+XH Edgewater, Colorado, United States', 'global_code': '85FPPWVV+XH'}","1725 Sheridan Boulevard, Edgewater",3,health_medical
"{'location': {'lat': 39.7450137, 'lng': -104.9687233}, 'viewport': {'northeast': {'lat': 39.7463639802915, 'lng': -104.9672350697085}, 'southwest': {'lat': 39.7436660197085, 'lng': -104.9699330302915}}}",39.7450137,-104.9687233,1.9517,1611,Fresenius Medical Care at Exempla St. Joseph Medical Center,"['hospital', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2WJ+2G Denver, Colorado, United States', 'global_code': '85FQP2WJ+2G'}","1835 Franklin Street, Denver",3,health_medical
"{'location': {'lat': 39.74605020000001, 'lng': -104.9930531}, 'viewport': {'northeast': {'lat': 39.74735638029151, 'lng': -104.9917565197085}, 'southwest': {'lat': 39.74465841970851, 'lng': -104.9944544802915}}}",39.746050200000006,-104.9930531,0.7956,1592,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'P2W4+CQ Denver, Colorado, United States', 'global_code': '85FQP2W4+CQ'}","801 16th Street Mall, Denver",3,health_medical
"{'location': {'lat': 39.74618819999999, 'lng': -104.9717268}, 'viewport': {'northeast': {'lat': 39.74743943029149, 'lng': -104.9703771197085}, 'southwest': {'lat': 39.74474146970849, 'lng': -104.9730750802915}}}",39.74618819999999,-104.9717268,1.7644,1609,Daniel W Fosburgh M.D. | Kaiser Permanente,"['hospital', 'point_of_interest', 'establishment']","{'compound_code': 'P2WH+F8 Denver, Colorado, United States', 'global_code': '85FQP2WH+F8'}","1375 East 19th Avenue, Denver",3,health_medical
"{'location': {'lat': 39.74624560000001, 'lng': -104.9676061}, 'viewport': {'northeast': {'lat': 39.7475129302915, 'lng': -104.9662569197085}, 'southwest': {'lat': 39.7448149697085, 'lng': -104.9689548802915}}}",39.74624560000001,-104.9676061,2.0894,1613,"Linda Huang, MD","['doctor', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2WJ+FX Denver, Colorado, United States', 'global_code': '85FQP2WJ+FX'}","1601 East 19th Avenue # 3150, Denver",3,health_medical
"{'location': {'lat': 39.74662639999999, 'lng': -104.967821}, 'viewport': {'northeast': {'lat': 39.74770323029149, 'lng': -104.9664714697085}, 'southwest': {'lat': 39.74500526970849, 'lng': -104.9691694302915}}}",39.74662639999999,-104.967821,2.0887,1613,Presbyterian St Luke's Rehab,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2WJ+MV Denver, Colorado, United States', 'global_code': '85FQP2WJ+MV'}","1601 East 19th Avenue, Denver",3,health_medical
"{'location': {'lat': 39.7466264, 'lng': -104.9678211}, 'viewport': {'northeast': {'lat': 39.74770323029149, 'lng': -104.9664715697085}, 'southwest': {'lat': 39.74500526970849, 'lng': -104.9691695302915}}}",39.7466264,-104.9678211,2.0887,1613,Healthone Clinic Services,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2WJ+MV Denver, Colorado, United States', 'global_code': '85FQP2WJ+MV'}","1601 East 19th Avenue, Denver",3,health_medical
"{'location': {'lat': 39.7472051, 'lng': -104.9665466}, 'viewport': {'northeast': {'lat': 39.7479929302915, 'lng': -104.9631261}, 'southwest': {'lat': 39.7452949697085, 'lng': -104.9702401}}}",39.7472051,-104.9665466,2.2144,1614,Presbyterian St. Luke's Medical Center,"['hospital', 'point_of_interest', 'establishment']","{'compound_code': 'P2WM+V9 Denver, Colorado, United States', 'global_code': '85FQP2WM+V9'}","1719 East 19th Avenue, Denver",3,health_medical
"{'location': {'lat': 39.7475157, 'lng': -104.9700995}, 'viewport': {'northeast': {'lat': 39.7488619802915, 'lng': -104.9685854197085}, 'southwest': {'lat': 39.7461640197085, 'lng': -104.9712833802915}}}",39.7475157,-104.97009950000002,1.9557,1611,Royal K Gerow M.D. | Kaiser Permanente,"['doctor', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2XH+2X Denver, Colorado, United States', 'global_code': '85FQP2XH+2X'}","2045 Franklin Street, Denver",3,health_medical
"{'location': {'lat': 39.7478393, 'lng': -104.9949079}, 'viewport': {'northeast': {'lat': 39.7490415302915, 'lng': -104.9937484697085}, 'southwest': {'lat': 39.7463435697085, 'lng': -104.9964464302915}}}",39.7478393,-104.99490790000002,1.0374,1591,Compass Family Counseling,"['doctor', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'P2X4+42 Denver, Colorado, United States', 'global_code': '85FQP2X4+42'}","1001 16th Street Mall, Denver",3,health_medical
"{'location': {'lat': 39.75887470000001, 'lng': -105.0826851}, 'viewport': {'northeast': {'lat': 39.7601864302915, 'lng': -105.0814950697085}, 'southwest': {'lat': 39.7574884697085, 'lng': -105.0841930302915}}}",39.75887470000001,-105.0826851,8.2076,1676,Olinger Crown Hill Mortuary & Cemetery,"['funeral_home', 'cemetery', 'park', 'point_of_interest', 'establishment']","{'compound_code': 'QW58+GW Wheat Ridge, Colorado, United States', 'global_code': '85FPQW58+GW'}","7777 West 29th Avenue, Wheat Ridge",3,health_medical
"{'location': {'lat': 39.7599625, 'lng': -105.0258346}, 'viewport': {'northeast': {'lat': 39.7613091302915, 'lng': -105.0243558197085}, 'southwest': {'lat': 39.7586111697085, 'lng': -105.0270537802915}}}",39.7599625,-105.0258346,3.8207,1625,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'QX5F+XM Denver, Colorado, United States', 'global_code': '85FPQX5F+XM'}","2975 Federal Boulevard, Denver",3,health_medical
"{'location': {'lat': 39.76060200000001, 'lng': -105.024978}, 'viewport': {'northeast': {'lat': 39.7619511302915, 'lng': -105.0237237697085}, 'southwest': {'lat': 39.7592531697085, 'lng': -105.0264217302915}}}",39.76060200000001,-105.024978,3.8066,1625,"Horan and McConaty Funeral Service, Denver - Cremation, Burial Pre-planning, Cremation Gardens","['funeral_home', 'point_of_interest', 'establishment']","{'compound_code': 'QX6G+62 Denver, Colorado, United States', 'global_code': '85FPQX6G+62'}","3020 Federal Boulevard, Denver",3,health_medical
"{'location': {'lat': 39.7632538, 'lng': -104.7803288}, 'viewport': {'northeast': {'lat': 39.7647791802915, 'lng': -104.7788744697085}, 'southwest': {'lat': 39.7620812197085, 'lng': -104.7815724302915}}}",39.7632538,-104.7803288,18.1638,1648,Vetco,"['veterinary_care', 'point_of_interest', 'establishment']","{'compound_code': 'Q679+8V Aurora, Colorado, United States', 'global_code': '85FQQ679+8V'}","3511 Salida Court, Aurora",3,health_medical
"{'location': {'lat': 39.7661282, 'lng': -104.9004373}, 'viewport': {'northeast': {'lat': 39.7675614802915, 'lng': -104.8990892197085}, 'southwest': {'lat': 39.7648635197085, 'lng': -104.9017871802915}}}",39.7661282,-104.9004373,8.2488,1614,PetSmart,"['veterinary_care', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q38X+FR Denver, Colorado, United States', 'global_code': '85FQQ38X+FR'}","7505 East 35th Avenue, Denver",3,health_medical
"{'location': {'lat': 39.7681121, 'lng': -105.0898988}, 'viewport': {'northeast': {'lat': 39.7691077802915, 'lng': -105.08685755}, 'southwest': {'lat': 39.7664098197085, 'lng': -105.09398655}}}",39.7681121,-105.0898988,9.1136,1672,Lutheran Medical Center,"['hospital', 'point_of_interest', 'establishment']","{'compound_code': 'QW96+62 Wheat Ridge, Colorado, United States', 'global_code': '85FPQW96+62'}","8300 West 38th Avenue, Wheat Ridge",3,health_medical
"{'location': {'lat': 39.7771268, 'lng': -105.1111415}, 'viewport': {'northeast': {'lat': 39.7784076302915, 'lng': -105.1097503197085}, 'southwest': {'lat': 39.7757096697085, 'lng': -105.1124482802915}}}",39.7771268,-105.1111415,11.172,1636,Wheat Ridge Animal Hospital,"['veterinary_care', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'QVGQ+VG Wheat Ridge, Colorado, United States', 'global_code': '85FPQVGQ+VG'}","10140 West 44th Avenue, Wheat Ridge",3,health_medical
"{'location': {'lat': 39.778172, 'lng': -104.840914}, 'viewport': {'northeast': {'lat': 39.7795197802915, 'lng': -104.8393209697085}, 'southwest': {'lat': 39.7768218197085, 'lng': -104.8420189302915}}}",39.778172,-104.840914,13.4944,1625,Batesville Casket Co,"['funeral_home', 'point_of_interest', 'establishment']","{'compound_code': 'Q5H5+7J Denver, Colorado, United States', 'global_code': '85FQQ5H5+7J'}","13100 Albrook Drive # 500, Denver",3,health_medical
"{'location': {'lat': 39.7790098, 'lng': -104.9195167}, 'viewport': {'northeast': {'lat': 39.78030153029149, 'lng': -104.9183087697085}, 'southwest': {'lat': 39.77760356970849, 'lng': -104.9210067302915}}}",39.7790098,-104.91951670000002,7.4995,1605,Concentra Urgent Care,"['physiotherapist', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'Q3HJ+J5 Denver, Colorado, United States', 'global_code': '85FQQ3HJ+J5'}","5855 East Stapleton Drive North Suite A-130, Denver",3,health_medical
"{'location': {'lat': 39.7831664, 'lng': -104.7706923}, 'viewport': {'northeast': {'lat': 39.7845123302915, 'lng': -104.7694750197085}, 'southwest': {'lat': 39.7818143697085, 'lng': -104.7721729802915}}}",39.7831664,-104.7706923,19.4139,1641,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'Q6MH+7P Denver, Colorado, United States', 'global_code': '85FQQ6MH+7P'}","18550 Green Valley Ranch Boulevard, Denver",3,health_medical
"{'location': {'lat': 39.790074, 'lng': -105.082637}, 'viewport': {'northeast': {'lat': 39.7914254302915, 'lng': -105.0815454697085}, 'southwest': {'lat': 39.7887274697085, 'lng': -105.0842434302915}}}",39.790074,-105.082637,9.722,1618,"Brook Buchanan, RPH","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'QWR8+2W Arvada, Colorado, United States', 'global_code': '85FPQWR8+2W'}","5195 Wadsworth Boulevard, Arvada",3,health_medical
"{'location': {'lat': 39.790557, 'lng': -105.13398}, 'viewport': {'northeast': {'lat': 39.7921108802915, 'lng': -105.1326348697085}, 'southwest': {'lat': 39.7894129197085, 'lng': -105.1353328302915}}}",39.790557,-105.13398,13.5606,1673,Pet Cremation Services,"['cemetery', 'funeral_home', 'veterinary_care', 'point_of_interest', 'establishment']","{'compound_code': 'QVR8+6C Wheat Ridge, Colorado, United States', 'global_code': '85FPQVR8+6C'}","12000 West 52nd Avenue, Wheat Ridge",3,health_medical
"{'location': {'lat': 39.8169001, 'lng': -105.0822059}, 'viewport': {'northeast': {'lat': 39.81819393029149, 'lng': -105.0808560197085}, 'southwest': {'lat': 39.81549596970849, 'lng': -105.0835539802915}}}",39.8169001,-105.08220590000002,11.6888,1664,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'RW89+Q4 Arvada, Colorado, United States', 'global_code': '85FPRW89+Q4'}","6603 Wadsworth Boulevard, Arvada",3,health_medical
"{'location': {'lat': 39.8277331, 'lng': -105.0257601}, 'viewport': {'northeast': {'lat': 39.8290851302915, 'lng': -105.0243168697085}, 'southwest': {'lat': 39.8263871697085, 'lng': -105.0270148302915}}}",39.8277331,-105.0257601,10.3089,1619,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'RXHF+3M Westminster, Colorado, United States', 'global_code': '85FPRXHF+3M'}","7211 Federal Boulevard, Westminster",3,health_medical
"{'location': {'lat': 39.84226140000001, 'lng': -105.0810724}, 'viewport': {'northeast': {'lat': 39.8436161302915, 'lng': -105.0796233697085}, 'southwest': {'lat': 39.8409181697085, 'lng': -105.0823213302915}}}",39.84226140000001,-105.0810724,13.8519,1653,"Horan & McConaty Funeral Service, Arvada - Cremation, Burial, Pre-planning and Cremation Gardens","['funeral_home', 'point_of_interest', 'establishment']","{'compound_code': 'RWR9+WH Arvada, Colorado, United States', 'global_code': '85FPRWR9+WH'}","7577 West 80th Avenue, Arvada",3,health_medical
"{'location': {'lat': 39.8770905, 'lng': -104.9831914}, 'viewport': {'northeast': {'lat': 39.8784285302915, 'lng': -104.9820707697085}, 'southwest': {'lat': 39.8757305697085, 'lng': -104.9847687302915}}}",39.8770905,-104.9831914,15.3575,1631,"Horan and McConaty Funeral Service, Thornton - Cremation, Burial, Pre-planning and Cremation Gardens","['funeral_home', 'point_of_interest', 'establishment']","{'compound_code': 'V2G8+RP Thornton, Colorado, United States', 'global_code': '85FQV2G8+RP'}","9998 Grant Street, Thornton",3,health_medical
"{'location': {'lat': 39.880319, 'lng': -105.089238}, 'viewport': {'northeast': {'lat': 39.88196123029149, 'lng': -105.0881202697085}, 'southwest': {'lat': 39.8792632697085, 'lng': -105.0908182302915}}}",39.880319,-105.089238,17.8408,1636,VitalPet - Church Ranch Veterinary Center,"['veterinary_care', 'point_of_interest', 'establishment']","{'compound_code': 'VWJ6+48 Westminster, Colorado, United States', 'global_code': '85FPVWJ6+48'}","8308 Church Ranch Boulevard, Westminster",3,health_medical
"{'location': {'lat': 39.881899, 'lng': -104.983133}, 'viewport': {'northeast': {'lat': 39.8834135302915, 'lng': -104.9818210697085}, 'southwest': {'lat': 39.8807155697085, 'lng': -104.9845190302915}}}",39.881899,-104.983133,15.8925,1634,"Olinger Funeral, Cremation & Cemetery - Highland","['cemetery', 'funeral_home', 'point_of_interest', 'establishment']","{'compound_code': 'V2J8+QP Thornton, Colorado, United States', 'global_code': '85FQV2J8+QP'}","10201 North Grant Street, Thornton",3,health_medical
"{'location': {'lat': 39.8863559, 'lng': -105.0796147}, 'viewport': {'northeast': {'lat': 39.8874263802915, 'lng': -105.0781453197085}, 'southwest': {'lat': 39.8847284197085, 'lng': -105.0808432802915}}}",39.8863559,-105.0796147,18.0719,1626,CVS Pharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'VWPC+G5 Westminster, Colorado, United States', 'global_code': '85FPVWPC+G5'}","10445 Reed Street, Westminster",3,health_medical
"{'location': {'lat': 39.91443719999999, 'lng': -104.9396778}, 'viewport': {'northeast': {'lat': 39.91587668029149, 'lng': -104.9383294697085}, 'southwest': {'lat': 39.91317871970849, 'lng': -104.9410274302915}}}",39.91443719999999,-104.9396778,19.9764,1595,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': 'W376+Q4 Thornton, Colorado, United States', 'global_code': '85FQW376+Q4'}","4001 East 120th Avenue, Thornton",3,health_medical
"{'location': {'lat': 39.91596169999999, 'lng': -105.0210444}, 'viewport': {'northeast': {'lat': 39.9173125302915, 'lng': -105.0197794697085}, 'southwest': {'lat': 39.9146145697085, 'lng': -105.0224774302915}}}",39.91596169999999,-105.0210444,19.848,1596,"Allied Healthcare, LLC","['physiotherapist', 'gym', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'WX8H+9H Westminster, Colorado, United States', 'global_code': '85FPWX8H+9H'}","2751 West 120th Avenue #200, Westminster",3,health_medical
"{'location': {'lat': 39.9519333, 'lng': -105.1517462}, 'viewport': {'northeast': {'lat': 39.95309623029149, 'lng': -105.1505480697085}, 'southwest': {'lat': 39.9503982697085, 'lng': -105.1532460302915}}}",39.9519333,-105.1517462,27.4062,1677,Avista Adventist Hospital,"['hospital', 'health', 'point_of_interest', 'establishment']","{'compound_code': 'XR2X+Q8 Louisville, Colorado, United States', 'global_code': '85FPXR2X+Q8'}","100 Health Park Drive, Louisville",3,health_medical
"{'location': {'lat': 39.9564022, 'lng': -104.7803171}, 'viewport': {'northeast': {'lat': 39.9576119802915, 'lng': -104.7787171697085}, 'southwest': {'lat': 39.9549140197085, 'lng': -104.7814151302915}}}",39.95640220000001,-104.7803171,30.1048,1553,CVS Pharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'X649+HV Brighton, Colorado, United States', 'global_code': '85FQX649+HV'}","2171 Prairie Center Parkway, Brighton",3,health_medical
"{'location': {'lat': 39.96997020000001, 'lng': -105.086874}, 'viewport': {'northeast': {'lat': 39.97481354999999, 'lng': -105.08548415}, 'southwest': {'lat': 39.96489495, 'lng': -105.09104355}}}",39.96997020000001,-105.086874,26.9792,1586,Good Samaritan Medical Center,"['hospital', 'point_of_interest', 'establishment']","{'compound_code': 'XW97+X7 Lafayette, Colorado, United States', 'global_code': '85FPXW97+X7'}","200 Exempla Circle, Lafayette",3,health_medical
"{'location': {'lat': 39.9833928, 'lng': -105.2513194}, 'viewport': {'northeast': {'lat': 39.9845992802915, 'lng': -105.2498755697085}, 'southwest': {'lat': 39.98190131970851, 'lng': -105.2525735302915}}}",39.9833928,-105.2513194,35.1612,1658,King Soopers Pharmacy,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'XPMX+9F Boulder, Colorado, United States', 'global_code': '85FPXPMX+9F'}","3600 Table Mesa Drive, Boulder",3,health_medical
"{'location': {'lat': 40.00025219999999, 'lng': -105.2539818}, 'viewport': {'northeast': {'lat': 40.00150908029149, 'lng': -105.2526325697085}, 'southwest': {'lat': 39.99881111970849, 'lng': -105.2553305302915}}}",40.00025219999999,-105.2539818,36.7685,1627,Greenwood & Myers Mortuary,"['funeral_home', 'point_of_interest', 'establishment']","{'compound_code': '2P2W+4C Boulder, Colorado, United States', 'global_code': '85GP2P2W+4C'}","2969 Baseline Road, Boulder",3,health_medical
"{'location': {'lat': 40.0006676, 'lng': -105.1036001}, 'viewport': {'northeast': {'lat': 40.0020176802915, 'lng': -105.1021550697085}, 'southwest': {'lat': 39.9993197197085, 'lng': -105.1048530302915}}}",40.00066760000001,-105.1036001,30.6708,1616,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '2V2W+7H Lafayette, Colorado, United States', 'global_code': '85GP2V2W+7H'}","309 N, U.S. 287, Lafayette",3,health_medical
"{'location': {'lat': 40.022375, 'lng': -105.2264583}, 'viewport': {'northeast': {'lat': 40.02373963029149, 'lng': -105.2247940197085}, 'southwest': {'lat': 40.0210416697085, 'lng': -105.2274919802915}}}",40.022375,-105.2264583,37.4236,1589,Humane Society of Boulder Valley,"['veterinary_care', 'point_of_interest', 'establishment']","{'compound_code': '2QCF+XC Boulder, Colorado, United States', 'global_code': '85GP2QCF+XC'}","2323 55th Street, Boulder",3,health_medical
"{'location': {'lat': 40.02636500000001, 'lng': -105.281491}, 'viewport': {'northeast': {'lat': 40.0279134802915, 'lng': -105.2800602697085}, 'southwest': {'lat': 40.0252155197085, 'lng': -105.2827582302915}}}",40.02636500000001,-105.281491,40.503,1638,Boulder Medical Center - Broadway,"['pharmacy', 'hospital', 'doctor', 'health', 'point_of_interest', 'store', 'establishment']","{'compound_code': '2PG9+GC Boulder, Colorado, United States', 'global_code': '85GP2PG9+GC'}","2750 Broadway, Boulder",3,health_medical
"{'location': {'lat': 40.0284992, 'lng': -105.2577483}, 'viewport': {'northeast': {'lat': 40.02993353029149, 'lng': -105.2565315697085}, 'southwest': {'lat': 40.02723556970849, 'lng': -105.2592295302915}}}",40.02849920000001,-105.2577483,39.4832,1614,Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'point_of_interest', 'clothing_store', 'store', 'establishment']","{'compound_code': '2PHR+9W Boulder, Colorado, United States', 'global_code': '85GP2PHR+9W'}","2870 28th Street, Boulder",3,health_medical
"{'location': {'lat': 40.0376427, 'lng': -105.2493003}, 'viewport': {'northeast': {'lat': 40.0388108802915, 'lng': -105.2479573197085}, 'southwest': {'lat': 40.0361129197085, 'lng': -105.2506552802915}}}",40.0376427,-105.2493003,39.9122,1622,Crist Mortuary,"['funeral_home', 'cemetery', 'park', 'point_of_interest', 'establishment']","{'compound_code': '2QQ2+37 Boulder, Colorado, United States', 'global_code': '85GP2QQ2+37'}","3395 Penrose Place, Boulder",3,health_medical
"{'location': {'lat': 40.1528945, 'lng': -105.1258748}, 'viewport': {'northeast': {'lat': 40.15416138029149, 'lng': -105.1244084697085}, 'southwest': {'lat': 40.15146341970849, 'lng': -105.1271064302915}}}",40.1528945,-105.1258748,47.4796,1518,Longmont Humane Society,"['veterinary_care', 'point_of_interest', 'establishment']","{'compound_code': '5V3F+5M Longmont, Colorado, United States', 'global_code': '85GP5V3F+5M'}","9595 Nelson Road, Longmont",3,health_medical
"{'location': {'lat': 39.54824879999999, 'lng': -104.9924916}, 'viewport': {'northeast': {'lat': 39.54954018029149, 'lng': -104.9911502697085}, 'southwest': {'lat': 39.54684221970849, 'lng': -104.9938482302915}}}",39.54824879999999,-104.9924916,21.261,1714,Circle K,"['convenience_store', 'atm', 'car_wash', 'gas_station', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'G2X5+72 Highlands Ranch, Colorado, United States', 'global_code': '85FQG2X5+72'}","9275 South Broadway, Highlands Ranch",4,energy
"{'location': {'lat': 39.57973339999999, 'lng': -104.9600664}, 'viewport': {'northeast': {'lat': 39.5810819802915, 'lng': -104.9587611197085}, 'southwest': {'lat': 39.5783840197085, 'lng': -104.9614590802915}}}",39.57973339999999,-104.96006640000002,17.9428,1717,Circle K,"['convenience_store', 'car_wash', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'H2HQ+VX Centennial, Colorado, United States', 'global_code': '85FQH2HQ+VX'}","7550 South University Boulevard, Centennial",4,energy
"{'location': {'lat': 39.5948233, 'lng': -104.9596146}, 'viewport': {'northeast': {'lat': 39.5962293302915, 'lng': -104.9582871197085}, 'southwest': {'lat': 39.5935313697085, 'lng': -104.9609850802915}}}",39.5948233,-104.9596146,16.2885,1690,Shell,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'H2VR+W5 Centennial, Colorado, United States', 'global_code': '85FQH2VR+W5'}","2410 East Arapahoe Road, Centennial",4,energy
"{'location': {'lat': 39.70886590000001, 'lng': -104.942262}, 'viewport': {'northeast': {'lat': 39.7103715802915, 'lng': -104.9409107697085}, 'southwest': {'lat': 39.70767361970851, 'lng': -104.9436087302915}}}",39.708865900000006,-104.942262,5.3208,1626,Jenex Petroleum Corporation,"['gas_station', 'point_of_interest', 'establishment']","{'compound_code': 'P355+G3 Denver, Colorado, United States', 'global_code': '85FQP355+G3'}","3773 Cherry Creek North Drive #1025, Denver",4,energy
"{'location': {'lat': 39.733297, 'lng': -105.0244558}, 'viewport': {'northeast': {'lat': 39.7344848302915, 'lng': -105.0234670697085}, 'southwest': {'lat': 39.7317868697085, 'lng': -105.0261650302915}}}",39.733297,-105.0244558,3.0017,1600,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'PXMG+86 Denver, Colorado, United States', 'global_code': '85FPPXMG+86'}","1000 Federal Boulevard, Denver",4,energy
"{'location': {'lat': 39.7375189, 'lng': -105.1945322}, 'viewport': {'northeast': {'lat': 39.7391195302915, 'lng': -105.1931861697085}, 'southwest': {'lat': 39.7364215697085, 'lng': -105.1958841302915}}}",39.7375189,-105.1945322,17.4874,1785,Peerless Tires,"['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'PRQ4+25 Golden, Colorado, United States', 'global_code': '85FPPRQ4+25'}","17204 South Golden Road, Golden",4,energy
"{'location': {'lat': 39.7397093, 'lng': -104.9664256}, 'viewport': {'northeast': {'lat': 39.7412093802915, 'lng': -104.9648778697085}, 'southwest': {'lat': 39.7385114197085, 'lng': -104.9675758302915}}}",39.7397093,-104.9664256,2.0401,1616,Capitol Hill Auto,"['gas_station', 'car_repair', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2QM+VC Denver, Colorado, United States', 'global_code': '85FQP2QM+VC'}","1770 East Colfax Avenue, Denver",4,energy
"{'location': {'lat': 39.7398374, 'lng': -104.9750066}, 'viewport': {'northeast': {'lat': 39.74119083029149, 'lng': -104.9735621197085}, 'southwest': {'lat': 39.7384928697085, 'lng': -104.9762600802915}}}",39.7398374,-104.9750066,1.3066,1612,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2QF+WX Denver, Colorado, United States', 'global_code': '85FQP2QF+WX'}","1000 East Colfax Avenue, Denver",4,energy
"{'location': {'lat': 39.7430857, 'lng': -104.9797344}, 'viewport': {'northeast': {'lat': 39.7444068302915, 'lng': -104.9783033697085}, 'southwest': {'lat': 39.7417088697085, 'lng': -104.9810013302915}}}",39.7430857,-104.9797344,0.997,1606,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2VC+64 Denver, Colorado, United States', 'global_code': '85FQP2VC+64'}","1690 Pearl Street, Denver",4,energy
"{'location': {'lat': 39.74360059999999, 'lng': -104.9675978}, 'viewport': {'northeast': {'lat': 39.7448774802915, 'lng': -104.9662223697085}, 'southwest': {'lat': 39.7421795197085, 'lng': -104.9689203302915}}}",39.74360059999999,-104.9675978,1.999,1613,7-Eleven,"['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'P2VJ+CX Denver, Colorado, United States', 'global_code': '85FQP2VJ+CX'}","1645 East 17th Avenue, Denver",4,energy
"{'location': {'lat': 39.76291680000001, 'lng': -104.7929695}, 'viewport': {'northeast': {'lat': 39.7641097302915, 'lng': -104.7915819197085}, 'southwest': {'lat': 39.7614117697085, 'lng': -104.7942798802915}}}",39.762916800000006,-104.7929695,17.0887,1647,Flying J Travel Center,"['gas_station', 'convenience_store', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q674+5R Aurora, Colorado, United States', 'global_code': '85FQQ674+5R'}","16751 East 32nd Avenue, Aurora",4,energy
"{'location': {'lat': 39.7697653, 'lng': -105.0729824}, 'viewport': {'northeast': {'lat': 39.7709380302915, 'lng': -105.0716852197085}, 'southwest': {'lat': 39.7682400697085, 'lng': -105.0743831802915}}}",39.7697653,-105.0729824,7.8535,1655,Bradley Petroleum Inc,"['gas_station', 'point_of_interest', 'establishment']","{'compound_code': 'QW9G+WR Wheat Ridge, Colorado, United States', 'global_code': '85FPQW9G+WR'}","6875 West 38th Avenue, Wheat Ridge",4,energy
"{'location': {'lat': 39.78101410000001, 'lng': -104.8465307}, 'viewport': {'northeast': {'lat': 39.7823862802915, 'lng': -104.8450333697085}, 'southwest': {'lat': 39.77968831970851, 'lng': -104.8477313302915}}}",39.78101410000001,-104.8465307,13.1485,1620,Shell,"['gas_station', 'atm', 'car_wash', 'convenience_store', 'finance', 'food', 'point_of_interest', 'store', 'establishment']","{'compound_code': 'Q5J3+C9 Denver, Colorado, United States', 'global_code': '85FQQ5J3+C9'}","4650 Peoria Street, Denver",4,energy
